publn_claim_id,process
US4837675_2,0
US4837675_3,0
US4837675_4,0
US4837675_5,0
US4838348_1,0
US4838348_2,0
US4838348_3,0
US4838348_4,0
US4838623_1,0
US4838623_2,0
US4839449_1,0
US4839449_2,0
US4839454_1,0
US4839454_2,0
US4839454_3,0
US4839613_1,0
US4839613_2,0
US4839613_3,0
US4840481_1,0
US4840481_2,0
US4840481_3,0
US4840481_4,0
US4840481_5,0
US4840686_1,0
US4840686_2,0
US4840686_3,0
US4840686_4,0
US4840686_5,0
US4840686_6,0
US4840686_7,0
US4840758_1,1
US4840758_2,1
US4840758_3,1
US4840788_1,0
US4840996_1,0
US4841053_1,1
US4842122_1,0
US4842122_2,0
US4842246_1,0
US4843036_1,1
US4843036_2,1
US4843036_3,1
US4843138_1,0
US4843138_2,0
US4843255_1,0
US4843801_1,1
US4843801_2,1
US4843801_3,1
US4843801_4,1
US4844004_1,0
US4844004_2,0
US4844429_1,0
US4844429_2,0
US4844522_1,0
US4844858_1,0
US4844858_2,0
US4844858_3,0
US4844858_4,0
US4844858_5,0
US4844872_1,0
US4845130_1,0
US4845138_1,1
US4845306_1,1
US4845306_2,1
US4845409_1,0
US4845409_2,0
US4845409_3,0
US4845409_4,0
US4845409_5,0
US4845435_1,0
US4845435_2,0
US4845735_1,0
US4845735_2,0
US4845735_3,0
US4845839_1,1
US4846332_1,0
US4846332_2,0
US4846332_3,0
US4846332_4,0
US4846332_5,0
US4846332_6,0
US4846395_1,0
US4846395_2,0
US4846565_1,0
US4846565_2,0
US4846821_1,0
US4846821_2,0
US4846821_3,0
US4846821_4,0
US4846821_5,0
US4846821_6,0
US4846821_7,0
US4847396_1,0
US4847399_1,1
US4847409_1,1
US4847409_2,1
US4847409_3,1
US4847409_4,1
US4847862_1,0
US4847862_2,0
US4847862_3,0
US4847978_1,1
US4847978_2,1
US4848459_1,0
US4848476_1,0
US4848908_1,1
US4848908_2,0
US4849961_1,0
US4849961_2,0
US4849961_3,0
US4850236_1,0
US4850236_2,0
US4850236_3,0
US4850357_1,0
US4850357_2,0
US4850749_1,1
US4850749_2,1
US4850944_1,0
US4851644_1,0
US4851644_2,0
US4851644_3,0
US4851850_1,0
US4852437_1,0
US4852437_2,0
US4852761_1,0
US4852761_2,0
US4852761_3,0
US4852925_1,0
US4852925_2,0
US4852925_3,0
US4853028_1,0
US4853028_2,0
US4853028_3,0
US4853235_1,0
US4853235_2,1
US4853369_1,0
US4853369_2,0
US4853384_1,0
US4853421_1,0
US4853949_1,0
US4853949_2,0
US4853949_3,0
US4853949_4,0
US4854157_1,0
US4854157_2,0
US4854157_3,0
US4854157_4,0
US4854157_5,0
US4854369_1,1
US4854369_2,1
US4854369_3,1
US4854369_4,1
US4854369_5,1
US4854474_1,0
US4854474_2,0
US4854474_3,0
US4854898_1,0
US4855281_1,0
US4855281_2,0
US4855281_3,0
US4855358_1,0
US4855371_1,1
US4856079_1,0
US4856079_2,0
US4856079_3,0
US4856079_4,0
US4857046_1,0
US4857405_1,0
US4857405_2,0
US4857503_1,0
US4857503_2,0
US4857503_3,0
US4857503_4,0
US4858111_1,0
US4858111_2,0
US4858296_1,1
US4859176_1,0
US4859176_2,0
US4859176_3,0
US4859352_1,0
US4859352_2,0
US4859352_3,0
US4859420_1,0
US4859546_1,0
US4859716_1,0
US4859716_2,0
US4859716_3,0
US4860038_1,0
US4860038_2,0
US4860038_3,0
US4860819_1,1
US4860819_2,1
US4861295_1,0
US4861295_2,0
US4861295_3,0
US4861295_4,0
US4861795_1,0
US4862306_1,0
US4862306_2,0
US4862314_1,0
US4862314_2,0
US4862598_1,0
US4862598_2,0
US4862598_3,0
US4862690_1,0
US4863050_1,0
US4863050_2,0
US4863050_3,0
US4863050_4,0
US4863050_5,0
US4863050_6,0
US4863050_7,0
US4863058_1,0
US4863058_2,0
US4863058_3,0
US4863058_4,0
US4863058_5,0
US4863058_6,0
US4863316_1,0
US4863316_2,0
US4863316_3,0
US4863316_4,0
US4863316_5,0
US4863316_6,0
US4863655_1,1
US4864399_1,0
US4864399_2,0
US4864513_1,0
US4864513_2,0
US4864513_3,0
US4864569_1,0
US4864569_2,0
US4864846_1,0
US4865104_1,0
US4865104_2,0
US4865104_3,0
US4865286_1,0
US4865635_1,0
US4865635_2,0
US4865662_1,0
US4865662_2,0
US4865662_3,1
US4865662_4,1
US4866277_1,0
US4866277_2,0
US4866277_3,0
US4866277_4,0
US4866365_1,0
US4866365_2,0
US4866365_3,0
US4866948_1,0
US4866948_2,0
US4866948_3,0
US4867466_1,0
US4867466_2,0
US4867466_3,0
US4867466_4,0
US4867466_5,0
US4867466_6,0
US4867583_1,0
US4867583_2,0
US4867583_3,0
US4867882_1,1
US4867882_2,1
US4867882_3,1
US4867882_4,1
US4867882_5,1
US4868360_1,0
US4868424_1,0
US4868424_2,0
US4868765_1,0
US4868765_2,0
US4868765_3,0
US4868765_4,0
US4868765_5,0
US4868765_6,0
US4868797_1,0
US4868906_1,0
US4868906_2,0
US4868912_1,0
US4868912_2,0
US4868912_3,0
US4868912_4,0
US4868912_5,0
US4869203_1,1
US4869593_1,0
US4869593_2,0
US4870157_1,0
US4870157_10,0
US4870157_11,0
US4870157_2,1
US4870157_3,0
US4870157_4,0
US4870157_5,0
US4870157_6,0
US4870157_7,0
US4870157_8,0
US4870157_9,0
US4870564_1,0
US4870564_2,0
US4870827_1,0
US4870827_2,0
US4870863_1,0
US4870863_2,0
US4870863_3,0
US4871024_1,0
US4871024_2,0
US4871553_1,0
US4871553_2,0
US4872638_1,0
US4872638_2,0
US4872916_1,0
US4872916_2,1
US4873028_1,0
US4873028_2,0
US4873221_1,0
US4874399_1,0
US4874399_2,0
US4874399_3,0
US4874451_1,0
US4874451_2,0
US4874451_3,0
US4874451_4,0
US4874726_1,0
US4874917_1,1
US4874917_10,0
US4874917_11,1
US4874917_12,1
US4874917_2,1
US4874917_3,0
US4874917_4,0
US4874917_5,0
US4874917_6,1
US4874917_7,1
US4874917_8,1
US4874917_9,1
US4875148_1,0
US4875148_2,0
US4875148_3,0
US4875160_1,0
US4875160_2,0
US4875160_3,0
US4875160_4,0
US4875160_5,0
US4875532_1,0
US4875532_2,0
US4875532_3,0
US4875625_1,1
US4875625_2,1
US4875625_3,1
US4875625_4,1
US4875786_1,0
US4876307_1,1
US4876307_2,1
US4876643_1,0
US4876656_1,1
US4876656_2,1
US4876656_3,1
US4876656_4,1
US4876656_5,1
US4877304_1,0
US4877304_2,0
US4877304_3,0
US4877304_4,0
US4877304_5,0
US4877304_6,0
US4877304_7,0
US4877484_1,1
US4877484_2,1
US4877484_3,1
US4877484_4,1
US4877916_1,1
US4877916_2,1
US4877916_3,1
US4877916_4,1
US4878146_1,0
US4878146_2,0
US4878146_3,0
US4878146_4,0
US4878146_5,0
US4878589_1,0
US4878589_2,0
US4878968_1,0
US4878968_2,0
US4878968_3,0
US4878968_4,0
US4878968_5,0
US4878968_6,0
US4879453_1,0
US4879453_2,0
US4879453_3,0
US4879453_4,0
US4879481_1,0
US4879481_2,0
US4879698_1,0
US4879698_2,0
US4879698_3,0
US4880047_1,1
US4880047_2,1
US4880047_3,1
US4880047_4,1
US4880502_1,0
US4880502_2,0
US4880846_1,1
US4881001_1,0
US4881288_1,0
US4881288_2,0
US4881288_3,0
US4881288_4,0
US4882210_1,0
US4882210_2,0
US4882265_1,0
US4882804_1,0
US4882804_2,0
US4882834_1,1
US4882834_2,1
US4882834_3,1
US4883778_1,0
US4883892_1,0
US4883999_1,0
US4883999_2,0
US4883999_3,0
US4883999_4,0
US4883999_5,0
US4883999_6,0
US4884006_1,0
US4884006_2,0
US4884006_3,0
US4884164_1,0
US4884679_1,0
US4884679_2,0
US4884680_1,0
US4885060_1,1
US4885060_2,1
US4885060_3,1
US4885060_4,1
US4885345_1,0
US4885345_2,0
US4885345_3,0
US4885547_1,0
US4885547_2,0
US4886419_1,0
US4886419_2,0
US4886419_3,0
US4886535_1,1
US4886535_2,1
US4886535_3,1
US4886849_1,0
US4886849_2,0
US4887770_1,0
US4887770_2,0
US4887770_3,0
US4887770_4,0
US4887770_5,0
US4887770_6,0
US4887770_7,0
US4887872_1,0
US4887872_2,0
US4888115_1,0
US4889525_1,0
US4889525_2,0
US4889525_3,0
US4889525_4,0
US4889525_5,0
US4889525_6,0
US4889525_7,0
US4889954_1,1
US4889954_2,1
US4890283_1,0
US4890283_2,0
US4890283_3,0
US4890283_4,0
US4890283_5,0
US4890283_6,0
US4890968_1,0
US4890994_1,1
US4890994_2,1
US4891436_1,1
US4891436_2,1
US4891489_1,1
US4891545_1,0
US4891545_2,0
US4891545_3,0
US4891606_1,0
US4891808_1,0
US4891808_2,0
US4891808_3,0
US4891891_1,0
US4891891_2,0
US4891891_3,0
US4891891_4,0
US4892029_1,1
US4892424_1,0
US4892424_2,0
US4892533_1,0
US4892533_2,1
US4892533_3,0
US4892757_1,1
US4893343_1,0
US4893343_2,0
US4893343_3,0
US4893407_1,0
US4893647_1,0
US4893647_2,0
US4893647_3,0
US4894223_1,0
US4895239_1,0
US4895259_1,0
US4895259_2,0
US4895259_3,0
US4895434_1,0
US4895434_2,0
US4895529_1,0
US4895529_2,0
US4895529_3,0
US4895534_1,0
US4895534_2,0
US4895534_3,0
US4895534_4,0
US4895569_1,0
US4895630_1,1
US4895744_1,1
US4895744_2,1
US4895768_1,0
US4895872_1,0
US4895872_2,0
US4895901_1,0
US4895911_1,1
US4896474_1,0
US4896474_2,0
US4896474_3,0
US4896474_4,0
US4896474_5,0
US4896474_6,0
US4896474_7,0
US4896491_1,0
US4896491_2,0
US4896491_3,0
US4896491_4,0
US4896491_5,0
US4896670_1,0
US4896670_2,0
US4896670_3,0
US4897175_1,0
US4897185_1,0
US4897530_1,0
US4897530_2,0
US4897601_1,1
US4897601_2,1
US4897601_3,1
US4897905_1,0
US4897905_2,0
US4898470_1,1
US4898470_2,1
US4898470_3,1
US4898470_4,1
US4898470_5,1
US4899244_1,0
US4899244_2,0
US4899648_1,1
US4899648_2,1
US4899833_1,1
US4899833_2,1
US4899833_3,1
US4901015_1,0
US4901015_2,0
US4901015_3,0
US4901849_1,0
US4901849_2,0
US4902372_1,1
US4902421_1,0
US4902421_2,0
US4902421_3,0
US4902421_4,0
US4902421_5,0
US4902421_6,0
US4902421_7,0
US4902766_1,0
US4902766_2,0
US4903248_1,0
US4903337_1,0
US4904083_1,0
US4904083_2,0
US4904084_1,1
US4904084_2,1
US4904085_1,0
US4904085_2,0
US4904747_1,0
US4904747_2,0
US4904879_1,0
US4904879_2,1
US4904879_3,0
US4905083_1,0
US4905083_2,0
US4905083_3,0
US4905144_1,0
US4905144_2,0
US4905251_1,0
US4905251_2,0
US4905251_3,0
US4905727_1,0
US4906096_1,0
US4906096_2,0
US4906459_1,0
US4907719_1,0
US4907892_1,1
US4907892_2,1
US4907892_3,1
US4908338_1,1
US4908381_1,0
US4908512_1,0
US4908512_2,0
US4908512_3,0
US4908780_1,0
US4908780_2,0
US4909022_1,1
US4909022_2,1
US4909067_1,0
US4909067_2,0
US4909067_3,0
US4909434_1,0
US4909434_2,0
US4909434_3,0
US4909434_4,0
US4909434_5,0
US4909870_1,0
US4909870_2,0
US4909870_3,0
US4909965_1,1
US4909965_2,1
US4909965_3,1
US4910104_1,0
US4910104_2,0
US4910173_1,1
US4910420_1,0
US4910420_2,0
US4910420_3,0
US4910420_4,0
US4911003_1,1
US4911003_2,1
US4911003_3,1
US4911003_4,1
US4911255_1,0
US4911255_2,0
US4911748_1,0
US4911748_2,0
US4911748_3,0
US4911748_4,0
US4911839_1,0
US4911852_1,0
US4911852_2,0
US4912195_1,1
US4912195_2,0
US4912195_3,1
US4912195_4,0
US4912220_1,1
US4912228_1,1
US4912228_2,1
US4912268_1,1
US4912268_2,1
US4912336_1,0
US4912336_2,0
US4912981_1,0
US4912981_2,0
US4913387_1,0
US4913533_1,0
US4913533_2,0
US4913707_1,0
US4914249_1,0
US4914804_1,1
US4914804_2,1
US4914966_1,1
US4914966_2,1
US4914966_3,1
US4914966_4,1
US4914995_1,0
US4914995_2,0
US4915200_1,0
US4915200_2,0
US4915200_3,0
US4915268_1,0
US4915268_2,0
US4915268_3,0
US4915270_1,1
US4915758_1,1
US4915937_1,0
US4916199_1,0
US4916199_2,0
US4916569_1,0
US4916569_2,0
US4916569_3,0
US4916727_1,0
US4917268_1,0
US4917296_1,0
US4917296_2,0
US4917296_3,0
US4917296_4,0
US4917718_1,1
US4917718_2,1
US4918145_1,0
US4918145_2,0
US4918745_1,0
US4918745_2,0
US4918745_3,0
US4918745_4,0
US4918745_5,0
US4918843_1,0
US4918925_1,0
US4918925_2,0
US4919008_1,0
US4919008_2,0
US4920226_1,0
US4921447_1,0
US4921447_2,0
US4921447_3,0
US4921620_1,0
US4921620_2,1
US4921999_1,1
US4922110_1,1
US4922110_2,1
US4922110_3,1
US4922374_1,0
US4922374_2,0
US4922374_3,0
US4922374_4,0
US4923760_1,0
US4923819_1,0
US4923819_2,0
US4923819_3,0
US4924120_1,0
US4924120_2,0
US4924120_3,0
US4925154_1,0
US4925431_1,0
US4925431_2,0
US4925431_3,0
US4925431_4,0
US4925431_5,1
US4925431_6,1
US4925431_7,1
US4925906_1,0
US4926074_1,0
US4927481_1,1
US4927481_2,1
US4927947_1,0
US4928096_1,0
US4928096_2,0
US4928096_3,0
US4928220_1,0
US4928220_2,0
US4928220_3,0
US4928220_4,0
US4928220_5,0
US4928257_1,1
US4928257_2,1
US4928257_3,1
US4928795_1,0
US4928795_2,0
US4928795_3,0
US4928795_4,0
US4928795_5,0
US4929375_1,0
US4929375_2,0
US4929375_3,1
US4929622_1,0
US4929622_2,0
US4929622_3,0
US4929657_1,0
US4929840_1,0
US4929840_2,0
US4929849_1,0
US4929849_2,0
US4930298_1,0
US4930298_2,0
US4930298_3,0
US4930298_4,0
US4930366_1,0
US4930366_2,0
US4930366_3,0
US4930366_4,0
US4930366_5,0
US4930622_1,0
US4930622_2,0
US4930658_1,0
US4930658_2,0
US4930658_3,0
US4931188_1,0
US4931241_1,1
US4931241_2,1
US4931774_1,0
US4931774_2,0
US4931774_3,0
US4931774_4,0
US4931923_1,0
US4931923_2,0
US4931962_1,0
US4931962_2,0
US4931962_3,0
US4931962_4,0
US4931962_5,0
US4932119_1,1
US4932206_1,0
US4932206_2,0
US4932206_3,0
US4932800_1,0
US4932800_2,0
US4933111_1,0
US4933142_1,0
US4933142_2,0
US4933142_3,0
US4933142_4,0
US4933217_1,0
US4933217_2,1
US4933470_1,1
US4933530_1,0
US4933530_2,0
US4933803_1,0
US4933803_2,0
US4933971_1,0
US4933971_2,0
US4933971_3,0
US4933971_4,0
US4934209_1,0
US4934209_2,0
US4934515_1,0
US4934515_2,0
US4934961_1,0
US4934961_2,0
US4934961_3,0
US4934961_4,0
US4935090_1,1
US4935090_2,1
US4935091_1,1
US4935091_2,1
US4935091_3,1
US4935676_1,0
US4935676_2,0
US4935676_3,0
US4935713_1,0
US4935713_2,0
US4935713_3,1
US4935857_1,0
US4935857_2,0
US4936493_1,0
US4936493_2,0
US4936493_3,0
US4937370_1,0
US4937676_1,0
US4937676_2,0
US4938165_1,1
US4938165_2,0
US4938165_3,1
US4938165_4,1
US4938165_5,0
US4938408_1,0
US4938408_2,0
US4938408_3,0
US4938409_1,1
US4938409_2,1
US4938409_3,1
US4938409_4,0
US4938925_1,1
US4938925_2,1
US4939318_1,0
US4939318_2,0
US4939338_1,1
US4939338_2,1
US4939338_3,0
US4939338_4,0
US4939338_5,0
US4939338_6,0
US4939338_7,0
US4940179_1,0
US4940510_1,1
US4940510_2,1
US4940531_1,1
US4940593_1,1
US4940593_2,1
US4940593_3,1
US4940645_1,1
US4940645_2,1
US4940797_1,1
US4940797_2,1
US4940797_3,1
US4940797_4,1
US4940797_5,1
US4941091_1,0
US4941091_2,0
US4941091_3,0
US4941972_1,0
US4941972_2,0
US4942234_1,0
US4942598_1,0
US4942598_2,0
US4942875_1,0
US4942875_2,0
US4942875_3,0
US4943259_1,0
US4943438_1,1
US4943438_2,0
US4943438_3,0
US4943918_1,1
US4943918_2,1
US4943950_1,0
US4943950_2,0
US4943950_3,0
US4944003_1,0
US4944134_1,1
US4944134_2,1
US4944234_1,0
US4944234_10,0
US4944234_11,0
US4944234_12,0
US4944234_13,0
US4944234_14,0
US4944234_2,0
US4944234_3,0
US4944234_4,0
US4944234_5,0
US4944234_6,0
US4944234_7,0
US4944234_8,0
US4944234_9,0
US4944451_1,0
US4944620_1,0
US4944620_2,0
US4944620_3,0
US4945133_1,1
US4946070_1,0
US4946073_1,0
US4946073_2,0
US4946073_3,0
US4946073_4,0
US4946073_5,0
US4946924_1,0
US4946924_2,0
US4946924_3,1
US4947102_1,0
US4947102_2,0
US4947102_3,0
US4947102_4,0
US4947102_5,0
US4947102_6,0
US4947102_7,0
US4947102_8,0
US4947287_1,0
US4947287_2,0
US4947287_3,0
US4947578_1,0
US4947578_2,0
US4947578_3,0
US4947643_1,0
US4947643_2,0
US4947643_3,0
US4948033_1,0
US4948704_1,0
US4948811_1,0
US4949337_1,0
US4949572_1,0
US4949572_2,0
US4949719_1,0
US4949719_2,0
US4949719_3,0
US4949719_4,0
US4949859_1,0
US4949859_2,0
US4949859_3,0
US4949976_1,0
US4949976_2,0
US4949976_3,0
US4949976_4,0
US4949976_5,0
US4950115_1,0
US4950115_2,0
US4950115_3,0
US4950115_4,0
US4950115_5,0
US4950115_6,0
US4950115_7,0
US4950115_8,0
US4950254_1,0
US4950474_1,0
US4950474_2,0
US4950474_3,0
US4950474_4,1
US4950928_1,0
US4950928_2,0
US4950928_3,0
US4951047_1,0
US4951047_2,0
US4951047_3,0
US4951047_4,0
US4951047_5,0
US4951204_1,0
US4951978_1,0
US4951978_2,0
US4951978_3,0
US4951978_4,0
US4951978_5,0
US4952164_1,0
US4952164_2,0
US4952164_3,0
US4952164_4,0
US4952326_1,1
US4952389_1,0
US4952389_2,1
US4952389_3,1
US4952492_1,0
US4952492_2,0
US4952621_1,0
US4952647_1,1
US4952656_1,0
US4952656_2,0
US4952797_1,0
US4952797_2,0
US4953112_1,0
US4953112_2,0
US4953996_1,0
US4953996_2,0
US4954026_1,0
US4954026_2,0
US4954163_1,0
US4954208_1,0
US4954208_2,0
US4954208_3,0
US4954208_4,0
US4954208_5,0
US4954276_1,0
US4954276_10,0
US4954276_2,0
US4954276_3,0
US4954276_4,0
US4954276_5,0
US4954276_6,0
US4954276_7,0
US4954276_8,0
US4954276_9,0
US4954367_1,1
US4954726_1,0
US4954726_2,0
US4955109_1,0
US4955109_2,0
US4955676_1,0
US4955676_2,0
US4956140_1,1
US4956140_2,1
US4956301_1,0
US4956301_2,0
US4956301_3,0
US4956301_4,0
US4956301_5,0
US4956301_6,0
US4956301_7,0
US4956301_8,0
US4956495_1,1
US4956606_1,0
US4956700_1,0
US4956700_10,0
US4956700_2,0
US4956700_3,0
US4956700_4,0
US4956700_5,0
US4956700_6,0
US4956700_7,0
US4956700_8,0
US4956700_9,0
US4956908_1,1
US4957163_1,1
US4958079_1,0
US4958079_2,0
US4958840_1,0
US4958932_1,0
US4958932_2,0
US4958932_3,0
US4958932_4,0
US4959000_1,1
US4959361_1,0
US4959361_2,0
US4959361_3,0
US4959432_1,0
US4959960_1,1
US4959960_2,1
US4961699_1,1
US4961699_2,1
US4961699_3,1
US4961699_4,1
US4961777_1,1
US4961777_2,1
US4961777_3,1
US4961777_4,1
US4962038_1,0
US4962038_2,0
US4962038_3,0
US4962159_1,1
US4962165_1,1
US4962165_2,1
US4962165_3,1
US4962273_1,0
US4962273_2,0
US4962273_3,0
US4962286_1,0
US4962286_2,0
US4962286_3,0
US4962286_4,0
US4962867_1,0
US4962867_2,0
US4962867_3,0
US4962867_4,0
US4962867_5,0
US4962867_6,0
US4963064_1,0
US4963064_2,0
US4963064_3,0
US4963541_1,0
US4963541_2,0
US4963541_3,0
US4963729_1,0
US4963729_2,0
US4963820_1,0
US4963848_1,0
US4963848_2,0
US4963848_3,0
US4963848_4,0
US4963848_5,0
US4963848_6,0
US4963880_1,0
US4964814_1,0
US4964814_2,0
US4964814_3,0
US4964814_4,0
US4964882_1,0
US4964882_2,0
US4964960_1,0
US4964960_2,0
US4965032_1,1
US4965859_1,0
US4965859_2,0
US4966037_1,0
US4966037_2,0
US4966037_3,0
US4966037_4,0
US4966912_1,0
US4967791_1,0
US4967791_2,0
US4968136_1,0
US4968136_2,0
US4968136_3,0
US4968136_4,0
US4968136_5,0
US4968136_6,0
US4968369_1,1
US4968369_2,1
US4968369_3,1
US4968369_4,1
US4968387_1,1
US4969534_1,0
US4969534_2,0
US4969535_1,0
US4969535_2,0
US4969826_1,0
US4970225_1,0
US4971337_1,0
US4971337_2,0
US4971337_3,0
US4971527_1,0
US4971527_2,0
US4971529_1,0
US4971529_2,0
US4971952_1,0
US4971952_2,0
US4972410_1,0
US4972410_2,0
US4972410_3,0
US4972410_4,0
US4972410_5,0
US4972410_6,0
US4972508_1,0
US4972508_2,0
US4972508_3,0
US4972508_4,0
US4972854_1,1
US4972854_2,1
US4972854_3,1
US4972854_4,1
US4972986_1,0
US4972986_2,0
US4972986_3,0
US4973190_1,0
US4973190_2,0
US4973260_1,0
US4973260_2,0
US4973612_1,0
US4973612_2,1
US4973647_1,0
US4975399_1,1
US4975399_2,1
US4975428_1,0
US4975981_1,0
US4977119_1,0
US4977134_1,0
US4977134_2,0
US4977134_3,0
US4977134_4,0
US4977134_5,0
US4977877_1,0
US4978113_1,0
US4978227_1,1
US4978227_2,1
US4978322_1,0
US4978322_2,0
US4978322_3,0
US4978322_4,0
US4978322_5,0
US4978456_1,0
US4978524_1,0
US4978524_2,1
US4978524_3,1
US4978524_4,1
US4978556_1,1
US4978556_2,1
US4978633_1,1
US4979545_1,1
US4979564_1,1
US4980222_1,0
US4980222_2,0
US4980222_3,0
US4980800_1,0
US4980800_2,0
US4981916_1,0
US4981916_2,0
US4981976_1,0
US4982790_1,1
US4982790_2,1
US4982790_3,1
US4983320_1,1
US4983369_1,1
US4983369_2,1
US4983711_1,0
US4983711_2,0
US4983711_3,0
US4983820_1,0
US4983820_2,0
US4983897_1,0
US4983897_2,0
US4983897_3,0
US4983897_4,0
US4983897_5,0
US4984213_1,0
US4984213_2,0
US4984213_3,0
US4984213_4,0
US4984213_5,0
US4984213_6,0
US4984213_7,0
US4984213_8,0
US4984688_1,0
US4986210_1,0
US4986210_2,0
US4986210_3,0
US4986210_4,0
US4986210_5,0
US4986526_1,0
US4986526_2,0
US4986918_1,1
US4986918_2,1
US4987282_1,0
US4987282_2,0
US4987665_1,1
US4987665_2,1
US4987945_1,0
US4987945_2,0
US4987945_3,0
US4988015_1,0
US4988015_2,0
US4988080_1,0
US4988467_1,1
US4988467_2,1
US4988500_1,0
US4988836_1,0
US4988836_2,0
US4988836_3,0
US4988836_4,0
US4988840_1,0
US4989045_1,0
US4989045_2,0
US4989045_3,0
US4989138_1,0
US4989138_2,0
US4989464_1,1
US4990480_1,0
US4990616_1,1
US4990616_2,0
US4990846_1,0
US4990846_2,0
US4991780_1,0
US4992033_1,0
US4992620_1,1
US4992620_2,1
US4992840_1,0
US4992840_2,0
US4992840_3,0
US4992840_4,1
US4992901_1,1
US4992901_2,1
US4992901_3,1
US4992901_4,1
US4993289_1,0
US4993289_2,0
US4993809_1,0
US4994232_1,1
US4994546_1,1
US4994962_1,0
US4994962_2,0
US4994962_3,0
US4995609_1,0
US4995609_2,0
US4995609_3,0
US4995609_4,0
US4996070_1,1
US4996070_2,1
US4996070_3,1
US4996234_1,0
US4996234_2,0
US4996234_3,0
US4996234_4,0
US4996597_1,0
US4996597_2,0
US4996597_3,0
US4996597_4,0
US4996772_1,0
US4997842_1,0
US4997842_2,0
US4997842_3,0
US4997859_1,0
US4997859_2,0
US4998239_1,1
US4998239_2,1
US4998239_3,0
US4998239_4,0
US4998239_5,0
US4998307_1,0
US4998307_2,0
US4998307_3,0
US4998307_4,0
US4998384_1,0
US4998384_2,0
US4998384_3,0
US4998384_4,0
US4998384_5,0
US4999124_1,0
US4999124_2,0
US4999186_1,0
US4999304_1,0
US4999782_1,0
US4999782_2,0
US4999782_3,0
US4999974_1,1
US4999974_2,1
US4999974_3,1
US4999974_4,1
US4999974_5,1
US4999974_6,1
US4999997_1,0
US4999997_2,0
US4999997_3,0
US5000547_1,0
US5000547_2,0
US5000932_1,0
US5000932_2,1
US5001823_1,0
US5001823_2,0
US5002505_1,0
US5002729_1,0
US5002729_2,0
US5002729_3,0
US5003314_1,0
US5003314_2,0
US5003314_3,0
US5003730_1,1
US5003730_2,1
US5003772_1,0
US5003797_1,0
US5003797_2,0
US5003797_3,0
US5004504_1,1
US5004770_1,0
US5004770_2,0
US5004770_3,0
US5004783_1,0
US5004783_2,0
US5005707_1,0
US5005802_1,0
US5006241_1,0
US5006779_1,0
US5006779_2,0
US5006779_3,0
US5006793_1,0
US5007233_1,1
US5007233_2,1
US5007233_3,1
US5007289_1,0
US5007610_1,0
US5007610_2,0
US5008101_1,0
US5008101_2,0
US5008101_3,0
US5008101_4,0
US5008225_1,0
US5008225_2,1
US5008381_1,1
US5008381_2,1
US5008572_1,0
US5008658_1,0
US5008855_1,0
US5009239_1,0
US5009393_1,0
US5009393_2,0
US5009957_1,0
US5010148_1,0
US5010602_1,0
US5010602_2,0
US5010646_1,0
US5010646_2,0
US5010736_1,0
US5010736_2,0
US5010736_3,0
US5010840_1,0
US5010840_2,0
US5010840_3,0
US5010840_4,0
US5010840_5,0
US5011383_1,0
US5011383_2,0
US5011383_3,0
US5011739_1,0
US5011739_2,0
US5011739_3,0
US5012690_1,0
US5012826_1,1
US5012826_2,1
US5012826_3,1
US5013373_1,1
US5013373_2,1
US5014762_1,0
US5014762_2,0
US5014762_3,0
US5014797_1,0
US5014805_1,0
US5014805_2,0
US5014805_3,0
US5015120_1,0
US5015120_2,0
US5015120_3,0
US5015120_4,0
US5015120_5,0
US5015120_6,0
US5015120_7,0
US5015225_1,0
US5015225_2,0
US5015856_1,1
US5016143_1,0
US5016143_10,0
US5016143_11,0
US5016143_12,0
US5016143_2,0
US5016143_3,0
US5016143_4,0
US5016143_5,0
US5016143_6,0
US5016143_7,0
US5016143_8,0
US5016143_9,0
US5016157_1,0
US5016157_2,0
US5016157_3,0
US5016157_4,0
US5016157_5,0
US5016157_6,0
US5016673_1,0
US5016673_2,0
US5016673_3,0
US5016673_4,0
US5016761_1,0
US5016761_2,0
US5016761_3,0
US5016761_4,0
US5016761_5,0
US5016776_1,0
US5017648_1,0
US5017648_2,0
US5017896_1,0
US5017896_2,0
US5017896_3,0
US5017896_4,0
US5018073_1,1
US5018073_2,1
US5018073_3,1
US5018073_4,1
US5018073_5,1
US5018073_6,1
US5018162_1,0
US5018750_1,0
US5019231_1,1
US5019231_2,1
US5019231_3,1
US5019472_1,1
US5019472_2,1
US5019472_3,1
US5021249_1,0
US5021249_2,1
US5021249_3,1
US5021249_4,1
US5021300_1,1
US5021300_2,1
US5021300_3,1
US5021300_4,1
US5021374_1,0
US5021479_1,0
US5021703_1,0
US5021703_2,0
US5022038_1,0
US5022038_2,0
US5022038_3,0
US5022038_4,0
US5022144_1,1
US5022144_2,1
US5022144_3,1
US5022144_4,1
US5022144_5,1
US5022165_1,0
US5022165_2,0
US5022165_3,0
US5022298_1,0
US5022298_2,0
US5023140_1,0
US5023140_2,0
US5023140_3,0
US5023285_1,0
US5023521_1,0
US5023521_2,0
US5023521_3,0
US5023521_4,0
US5023984_1,1
US5023984_2,1
US5023984_3,1
US5024612_1,0
US5024612_2,0
US5024612_3,0
US5024612_4,0
US5024612_5,0
US5024612_6,0
US5024737_1,1
US5024737_2,1
US5024737_3,1
